billID,title
s2254-114,South Dakota
s2254-114,Utah
s2254-114,Washington State
s2254-114,Water quality
s2254-114,"Wilderness and natural areas, wildlife refuges, wild rivers, habitats"
s2254-114,Wyoming
s2255-114,Congressional oversight
s2255-114,Debt collection
s2255-114,Finance and financial sector
s2255-114,Government lending and loan guarantees
s2255-114,Government studies and investigations
s2255-114,State and local government operations
s2255-114,User charges and fees
s2256-114,Administrative law and regulatory procedures
s2256-114,Department of Defense
s2256-114,Department of Health and Human Services
s2256-114,Department of Veterans Affairs
s2256-114,Drug therapy
s2256-114,Drug trafficking and controlled substances
s2256-114,"Drug, alcohol, tobacco use"
s2256-114,"Government employee pay, benefits, personnel management"
s2256-114,Health
s2256-114,Health facilities and institutions
s2256-114,Health personnel
s2256-114,Health programs administration and funding
s2256-114,Medical education
s2256-114,Military medicine
s2256-114,Prescription drugs
s2256-114,State and local government operations
s2256-114,Veterans' medical care
s2257-114,Aging
s2257-114,Appropriations
s2257-114,"Art, artists, authorship"
s2257-114,Commemorative events and holidays
s2257-114,Department of the Interior
s2257-114,Energy efficiency and conservation
s2257-114,Executive agency funding and structure
s2257-114,Government trust funds
s2257-114,Infrastructure development
s2257-114,Intellectual property
s2257-114,Land use and conservation
s2257-114,"Museums, exhibitions, cultural centers"
s2257-114,Outdoor recreation
s2257-114,"Parks, recreation areas, trails"
s2257-114,Public lands and natural resources
s2257-114,"Social work, volunteer service, charitable organizations"
s2257-114,User charges and fees
s2257-114,Water use and supply
s2258-114,Accounting and auditing
s2258-114,"Environmental assessment, monitoring, research"
s2258-114,Government liability
s2258-114,Government studies and investigations
s2258-114,Intergovernmental relations
s2258-114,Roads and highways
s2258-114,State and local government operations
s2258-114,Transportation and public works
s2259-114,Health
s2259-114,Health care quality
s2259-114,Health personnel
s2259-114,Medicare
s226-114,Administrative law and regulatory procedures
s226-114,Business investment and capital
s226-114,Climate change and greenhouse gases
s226-114,"Competitiveness, trade promotion, trade deficits"
s226-114,Congressional oversight
s226-114,Economic performance and conditions
s226-114,Government operations and politics
s226-114,Industrial policy and productivity
s226-114,Inflation and prices
s226-114,Judicial review and appeals
s226-114,Legislative rules and procedure
s226-114,Unemployment
s2260-114,Budget deficits and national debt
s2260-114,Congressional Budget Office (CBO)
s2260-114,Congressional agencies
s2260-114,Congressional operations and organization
s2260-114,Economic performance and conditions
s2260-114,Economics and public finance
s2260-114,Government studies and investigations
s2261-114,Health
s2261-114,Health care quality
s2261-114,Health facilities and institutions
s2261-114,Health personnel
s2261-114,Medicare
s2261-114,Rural conditions and development
s2262-114,Cancer
s2262-114,Congressional oversight
s2262-114,Digestive and metabolic diseases
s2262-114,Health
s2262-114,Health care coverage and access
s2262-114,Medical tests and diagnostic methods
s2262-114,Medicare
s2263-114,Armed forces and national security
s2263-114,Employee hiring
s2263-114,"Social work, volunteer service, charitable organizations"
s2263-114,"Veterans' education, employment, rehabilitation"
s2263-114,Veterans' organizations and recognition
s2264-114,Income tax credits
s2264-114,Inflation and prices
s2264-114,Tax treatment of families
s2264-114,Taxation
s2265-114,Alaska Natives and Hawaiians
s2265-114,Alternative treatments
s2265-114,Armed forces and national security
s2265-114,Congressional oversight
s2265-114,Department of Veterans Affairs
s2265-114,"Government employee pay, benefits, personnel management"
s2265-114,Health care coverage and access
s2265-114,Health facilities and institutions
s2265-114,Health personnel
s2265-114,Home and outpatient care
s2265-114,Indian social and development programs
s2265-114,"Long-term, rehabilitative, and terminal care"
s2265-114,Medical education
s2265-114,Mental health
s2265-114,Military medicine
s2265-114,Minority health
s2265-114,Neurological disorders
s2265-114,Public contracts and procurement
s2265-114,Rural conditions and development
s2265-114,Transportation costs
s2265-114,Veterans' medical care
s2266-114,Administrative law and regulatory procedures
s2266-114,Administrative remedies
s2266-114,Civil actions and liability
s2266-114,Congressional oversight
s2266-114,Department of Labor
s2266-114,Foreign labor
s2266-114,"Government employee pay, benefits, personnel management"
s2266-114,Government studies and investigations
s2266-114,Immigration
s2266-114,Immigration status and procedures
s2266-114,Science and engineering education
s2266-114,User charges and fees
s2266-114,Visas and passports
s2266-114,Wages and earnings
s2267-114,Adoption and foster care
s2267-114,Census and government statistics
s2267-114,Child safety and welfare
s2267-114,Congressional oversight
s2267-114,Education
s2267-114,Education programs funding
s2267-114,Elementary and secondary education
s2267-114,Government studies and investigations
s2267-114,Higher education
s2267-114,Homelessness and emergency shelter
s2267-114,Student aid and college costs
s2267-114,Temporary and part-time employment
s2268-114,Armed forces and national security
s2268-114,Asia
s2268-114,Aviation and airports
s2268-114,Conflicts and wars
s2268-114,Congressional tributes
s2268-114,Emergency medical services and trauma care
s2268-114,Health personnel
s2268-114,Military history
s2268-114,Military medicine
s2268-114,Military personnel and dependents
s2268-114,"Museums, exhibitions, cultural centers"
s2268-114,Smithsonian Institution
s2268-114,Vietnam
s2269-114,Advisory bodies
s2269-114,Congressional oversight
s2269-114,Executive agency funding and structure
s2269-114,Government information and archives
s2269-114,Government operations and politics
s2269-114,Government studies and investigations
s2269-114,Legislative rules and procedure
s227-114,Academic performance and assessments
s227-114,Adult education and literacy
s227-114,Advisory bodies
s227-114,Census and government statistics
s227-114,Congressional oversight
s227-114,Education
s227-114,Education programs funding
s227-114,Elementary and secondary education
s227-114,Government information and archives
s227-114,Higher education
s227-114,Intergovernmental relations
s227-114,Libraries and archives
s227-114,Minority education
s227-114,Preschool education
s227-114,Public-private cooperation
s227-114,Research administration and funding
s227-114,Research and development
s227-114,Right of privacy
s227-114,School administration
s227-114,Special education
s227-114,Student records
s227-114,"Teaching, teachers, curricula"
s2270-114,Administrative law and regulatory procedures
s2270-114,Assault and harassment offenses
s2270-114,Civil actions and liability
s2270-114,Computers and information technology
s2270-114,Consumer affairs
s2270-114,Crime and law enforcement
s2270-114,Crime victims
s2270-114,Crimes against women
s2270-114,"Criminal investigation, prosecution, interrogation"
s2270-114,Criminal justice information and records
s2270-114,Criminal procedure and sentencing
s2270-114,Department of Justice
s2270-114,Domestic violence and child abuse
s2270-114,Fraud offenses and financial crimes
s2270-114,Geography
s2270-114,Government trust funds
s2270-114,Internet and video services
s2270-114,Law enforcement administration and funding
s2270-114,Law enforcement officers
s2270-114,Right of privacy
s2270-114,Sex offenses
s2270-114,Telephone and wireless communication
s2270-114,U.S. Sentencing Commission
s2271-114,Alternative and renewable resources
s2271-114,Business investment and capital
s2271-114,Chemistry
s2271-114,Income tax credits
s2271-114,Industrial facilities
s2271-114,Manufacturing
s2271-114,Materials
s2271-114,Taxation
s2272-114,Congressional oversight
s2272-114,Education
s2272-114,Education programs funding
s2272-114,Higher education
s2272-114,Student aid and college costs
s2272-114,"Veterans' education, employment, rehabilitation"
s2272-114,"Veterans' loans, housing, homeless programs"
s2273-114,Business education
s2273-114,Business investment and capital
s2273-114,Commerce
s2273-114,Military personnel and dependents
s2273-114,Small business
s2273-114,"Veterans' education, employment, rehabilitation"
s2274-114,Homelessness and emergency shelter
s2274-114,Housing and community development
s2274-114,Housing and community development funding
s2274-114,Indian social and development programs
s2274-114,"Veterans' loans, housing, homeless programs"
s2275-114,Adoption and foster care
s2275-114,Citizenship and naturalization
s2275-114,Immigration
s2275-114,Immigration status and procedures
s2275-114,Visas and passports
s2276-114,Accidents
s2276-114,Administrative law and regulatory procedures
